dataset_name,machine_type,section,domain,split,label,audio_path,feature_path
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0011_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0011_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0012_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0012_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0013_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0013_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0014_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0014_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0015_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0015_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0016_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0016_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0017_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0017_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0018_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0018_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0019_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0019_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0020_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0020_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0021_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0021_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0022_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0022_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0023_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0023_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0024_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0024_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0025_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0025_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0026_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0026_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0027_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0027_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0028_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0028_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0029_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0029_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0030_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0030_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0031_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0031_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0032_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0032_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0033_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0033_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0034_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0034_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0035_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0035_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0036_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0036_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0037_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0037_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0038_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0038_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0039_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0039_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0040_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0040_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0041_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0041_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0042_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0042_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0043_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0043_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0044_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0044_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0045_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0045_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0046_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0046_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0047_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0047_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0048_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0048_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0049_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0049_noAttribute.npy
dcase2024_development,ToyTrain,section_00,target,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/test/section_00_target_test_normal_0050_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/test/section_00_target_test_normal_0050_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0001_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0001_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0002_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0002_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0003_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0003_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0004_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0004_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0005_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0005_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0006_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0006_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0007_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0007_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0008_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0008_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0009_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0009_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0010_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0010_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0011_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0011_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0012_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0012_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0013_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0013_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0014_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0014_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0015_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0015_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0016_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0016_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0017_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0017_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0018_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0018_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0019_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0019_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0020_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0020_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0021_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0021_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0022_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0022_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0023_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0023_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0024_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0024_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0025_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0025_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0026_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0026_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0027_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0027_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0028_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0028_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0029_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0029_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0030_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0030_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0031_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0031_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0032_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0032_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0033_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0033_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0034_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0034_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0035_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0035_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0036_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0036_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0037_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0037_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0038_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0038_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0039_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0039_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0040_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0040_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0041_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0041_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0042_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0042_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0043_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0043_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0044_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0044_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0045_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0045_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0046_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0046_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0047_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0047_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0048_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0048_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0049_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0049_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0050_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0050_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0051_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0051_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0052_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0052_noAttribute.npy
dcase2024_development,ToyTrain,section_00,source,train,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/dcase2024_development/unpacked/ToyTrain/train/section_00_source_train_normal_0053_noAttribute.wav,data/processed/features/dcase2024_development/ToyTrain/train/section_00_source_train_normal_0053_noAttribute.npy
