dataset_name,machine_type,section,domain,split,label,audio_path,feature_path
mimii_due,fan,section_00,source,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_00_source_test_normal_0093.wav,data/processed/features/mimii_due/fan/test/section_00_source_test_normal_0093.npy
mimii_due,fan,section_00,source,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_00_source_test_normal_0094.wav,data/processed/features/mimii_due/fan/test/section_00_source_test_normal_0094.npy
mimii_due,fan,section_00,source,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_00_source_test_normal_0095.wav,data/processed/features/mimii_due/fan/test/section_00_source_test_normal_0095.npy
mimii_due,fan,section_00,source,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_00_source_test_normal_0096.wav,data/processed/features/mimii_due/fan/test/section_00_source_test_normal_0096.npy
mimii_due,fan,section_00,source,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_00_source_test_normal_0097.wav,data/processed/features/mimii_due/fan/test/section_00_source_test_normal_0097.npy
mimii_due,fan,section_00,source,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_00_source_test_normal_0098.wav,data/processed/features/mimii_due/fan/test/section_00_source_test_normal_0098.npy
mimii_due,fan,section_00,source,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_00_source_test_normal_0099.wav,data/processed/features/mimii_due/fan/test/section_00_source_test_normal_0099.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0000.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0000.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0001.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0001.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0002.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0002.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0003.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0003.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0004.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0004.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0005.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0005.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0006.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0006.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0007.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0007.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0008.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0008.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0009.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0009.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0010.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0010.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0011.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0011.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0012.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0012.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0013.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0013.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0014.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0014.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0015.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0015.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0016.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0016.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0017.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0017.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0018.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0018.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0019.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0019.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0020.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0020.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0021.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0021.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0022.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0022.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0023.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0023.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0024.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0024.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0025.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0025.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0026.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0026.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0027.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0027.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0028.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0028.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0029.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0029.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0030.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0030.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0031.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0031.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0032.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0032.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0033.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0033.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0034.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0034.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0035.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0035.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0036.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0036.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0037.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0037.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0038.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0038.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0039.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0039.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0040.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0040.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0041.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0041.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0042.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0042.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0043.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0043.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0044.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0044.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0045.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0045.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0046.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0046.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0047.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0047.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0048.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0048.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0049.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0049.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0050.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0050.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0051.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0051.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0052.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0052.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0053.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0053.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0054.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0054.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0055.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0055.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0056.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0056.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0057.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0057.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0058.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0058.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0059.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0059.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0060.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0060.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0061.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0061.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0062.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0062.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0063.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0063.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0064.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0064.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0065.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0065.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0066.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0066.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0067.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0067.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0068.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0068.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0069.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0069.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0070.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0070.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0071.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0071.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0072.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0072.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0073.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0073.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0074.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0074.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0075.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0075.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0076.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0076.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0077.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0077.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0078.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0078.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0079.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0079.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0080.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0080.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0081.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0081.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0082.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0082.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0083.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0083.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0084.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0084.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0085.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0085.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0086.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0086.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0087.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0087.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0088.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0088.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0089.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0089.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0090.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0090.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0091.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0091.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0092.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0092.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0093.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0093.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0094.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0094.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0095.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0095.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0096.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0096.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0097.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0097.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0098.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0098.npy
mimii_due,fan,section_01,source,test,anomaly,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_anomaly_0099.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_anomaly_0099.npy
mimii_due,fan,section_01,source,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_normal_0000.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_normal_0000.npy
mimii_due,fan,section_01,source,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_normal_0001.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_normal_0001.npy
mimii_due,fan,section_01,source,test,normal,/home/charbel-mezeraani/acoustic-anomaly-detection/data/raw/mimii_due/unpacked/fan/source_test/section_01_source_test_normal_0002.wav,data/processed/features/mimii_due/fan/test/section_01_source_test_normal_0002.npy
